name,description,signature,url,numpy,numpy_url
"cupyx.scipy.ndimage.label","Labels features in an array.","cupyx.scipy.ndimage.label(input\, structure=None\, output=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.label.html#cupyx.scipy.ndimage.label","",""
"cupyx.scipy.ndimage.labeled_comprehension","Array resulting from applying func to each labeled region.","cupyx.scipy.ndimage.labeled_comprehension(input\, labels\, index\, func\, out_dtype\, default\, pass_positions=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.labeled_comprehension.html#cupyx.scipy.ndimage.labeled_comprehension","",""
"cupyx.scipy.ndimage.laplace","Multi-dimensional Laplace filter based on approximate second derivatives.","cupyx.scipy.ndimage.laplace(input\, output=None\, mode='reflect'\, cval=0.0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.laplace.html#cupyx.scipy.ndimage.laplace","",""
"cupyx.scipy.ndimage.map_coordinates","Map the input array to new coordinates by interpolation.","cupyx.scipy.ndimage.map_coordinates(input\, coordinates\, output=None\, order=3\, mode='constant'\, cval=0.0\, prefilter=True)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.map_coordinates.html#cupyx.scipy.ndimage.map_coordinates","",""
"cupyx.scipy.ndimage.maximum","Calculate the maximum of the values of an array over labeled regions.","cupyx.scipy.ndimage.maximum(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.maximum.html#cupyx.scipy.ndimage.maximum","",""
"cupyx.scipy.ndimage.maximum_filter","Multi-dimensional maximum filter.","cupyx.scipy.ndimage.maximum_filter(input\, size=None\, footprint=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.maximum_filter.html#cupyx.scipy.ndimage.maximum_filter","",""
"cupyx.scipy.ndimage.maximum_filter1d","Compute the maximum filter along a single axis.","cupyx.scipy.ndimage.maximum_filter1d(input\, size\, axis=- 1\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.maximum_filter1d.html#cupyx.scipy.ndimage.maximum_filter1d","",""
"cupyx.scipy.ndimage.maximum_position","Find the positions of the maximums of the values of an array at labels.","cupyx.scipy.ndimage.maximum_position(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.maximum_position.html#cupyx.scipy.ndimage.maximum_position","",""
"cupyx.scipy.ndimage.mean"," Calculates the mean of the values of an n-D image array\, optionallyat specified sub-regions.  ","cupyx.scipy.ndimage.mean(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.mean.html#cupyx.scipy.ndimage.mean","",""
"cupyx.scipy.ndimage.median","Calculate the median of the values of an array over labeled regions.","cupyx.scipy.ndimage.median(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.median.html#cupyx.scipy.ndimage.median","",""
"cupyx.scipy.ndimage.median_filter","Multi-dimensional median filter.","cupyx.scipy.ndimage.median_filter(input\, size=None\, footprint=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.median_filter.html#cupyx.scipy.ndimage.median_filter","",""
"cupyx.scipy.ndimage.minimum","Calculate the minimum of the values of an array over labeled regions.","cupyx.scipy.ndimage.minimum(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.minimum.html#cupyx.scipy.ndimage.minimum","",""
"cupyx.scipy.ndimage.minimum_filter","Multi-dimensional minimum filter.","cupyx.scipy.ndimage.minimum_filter(input\, size=None\, footprint=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.minimum_filter.html#cupyx.scipy.ndimage.minimum_filter","",""
"cupyx.scipy.ndimage.minimum_filter1d","Compute the minimum filter along a single axis.","cupyx.scipy.ndimage.minimum_filter1d(input\, size\, axis=- 1\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.minimum_filter1d.html#cupyx.scipy.ndimage.minimum_filter1d","",""
"cupyx.scipy.ndimage.minimum_position","Find the positions of the minimums of the values of an array at labels.","cupyx.scipy.ndimage.minimum_position(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.minimum_position.html#cupyx.scipy.ndimage.minimum_position","",""
"cupyx.scipy.ndimage.morphological_gradient","Multidimensional morphological gradient.","cupyx.scipy.ndimage.morphological_gradient(input\, size=None\, footprint=None\, structure=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.morphological_gradient.html#cupyx.scipy.ndimage.morphological_gradient","",""
"cupyx.scipy.ndimage.morphological_laplace","Multidimensional morphological laplace.","cupyx.scipy.ndimage.morphological_laplace(input\, size=None\, footprint=None\, structure=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.morphological_laplace.html#cupyx.scipy.ndimage.morphological_laplace","",""
"cupyx.scipy.ndimage.percentile_filter","Multi-dimensional percentile filter.","cupyx.scipy.ndimage.percentile_filter(input\, percentile\, size=None\, footprint=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.percentile_filter.html#cupyx.scipy.ndimage.percentile_filter","",""
"cupyx.scipy.ndimage.prewitt","Compute a Prewitt filter along the given axis.","cupyx.scipy.ndimage.prewitt(input\, axis=- 1\, output=None\, mode='reflect'\, cval=0.0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.prewitt.html#cupyx.scipy.ndimage.prewitt","",""
"cupyx.scipy.ndimage.rank_filter","Multi-dimensional rank filter.","cupyx.scipy.ndimage.rank_filter(input\, rank\, size=None\, footprint=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.rank_filter.html#cupyx.scipy.ndimage.rank_filter","",""
"cupyx.scipy.ndimage.rotate","Rotate an array.","cupyx.scipy.ndimage.rotate(input\, angle\, axes=(1\, 0)\, reshape=True\, output=None\, order=3\, mode='constant'\, cval=0.0\, prefilter=True)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.rotate.html#cupyx.scipy.ndimage.rotate","",""
"cupyx.scipy.ndimage.shift","Shift an array.","cupyx.scipy.ndimage.shift(input\, shift\, output=None\, order=3\, mode='constant'\, cval=0.0\, prefilter=True)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.shift.html#cupyx.scipy.ndimage.shift","",""
"cupyx.scipy.ndimage.sobel","Compute a Sobel filter along the given axis.","cupyx.scipy.ndimage.sobel(input\, axis=- 1\, output=None\, mode='reflect'\, cval=0.0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.sobel.html#cupyx.scipy.ndimage.sobel","",""
"cupyx.scipy.ndimage.spline_filter","Multidimensional spline filter.","cupyx.scipy.ndimage.spline_filter(input\, order=3\, output=<class 'numpy.float64'>\, mode='mirror')","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.spline_filter.html#cupyx.scipy.ndimage.spline_filter","",""
"cupyx.scipy.ndimage.spline_filter1d","Calculate a 1-D spline filter along the given axis.","cupyx.scipy.ndimage.spline_filter1d(input\, order=3\, axis=-1\, output=<class 'numpy.float64'>\, mode='mirror')","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.spline_filter1d.html#cupyx.scipy.ndimage.spline_filter1d","",""
"cupyx.scipy.ndimage.standard_deviation","Calculates the standard deviation of the values of an n-D image array\, optionally at specified sub-regions.","cupyx.scipy.ndimage.standard_deviation(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.standard_deviation.html#cupyx.scipy.ndimage.standard_deviation","",""
"cupyx.scipy.ndimage.sum"," Calculates the sum of the values of an n-D image array\, optionallyat specified sub-regions.  ","cupyx.scipy.ndimage.sum(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.sum.html#cupyx.scipy.ndimage.sum","",""
"cupyx.scipy.ndimage.uniform_filter","Multi-dimensional uniform filter.","cupyx.scipy.ndimage.uniform_filter(input\, size=3\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.uniform_filter.html#cupyx.scipy.ndimage.uniform_filter","",""
"cupyx.scipy.ndimage.uniform_filter1d","One-dimensional uniform filter along the given axis.","cupyx.scipy.ndimage.uniform_filter1d(input\, size\, axis=- 1\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.uniform_filter1d.html#cupyx.scipy.ndimage.uniform_filter1d","",""
"cupyx.scipy.ndimage.variance","Calculates the variance of the values of an n-D image array\, optionally at specified sub-regions.","cupyx.scipy.ndimage.variance(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.variance.html#cupyx.scipy.ndimage.variance","",""
"cupyx.scipy.ndimage.white_tophat","Multidimensional white tophat filter.","cupyx.scipy.ndimage.white_tophat(input\, size=None\, footprint=None\, structure=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.white_tophat.html#cupyx.scipy.ndimage.white_tophat","",""
"cupyx.scipy.ndimage.zoom","Zoom an array.","cupyx.scipy.ndimage.zoom(input\, zoom\, output=None\, order=3\, mode='constant'\, cval=0.0\, prefilter=True\, *\, grid_mode=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.zoom.html#cupyx.scipy.ndimage.zoom","",""
"cupyx.scipy.signal.choose_conv_method","Find the fastest convolution/correlation method.","cupyx.scipy.signal.choose_conv_method(in1\, in2\, mode='full')","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.choose_conv_method.html#cupyx.scipy.signal.choose_conv_method","",""
"cupyx.scipy.signal.convolve","Convolve two N-dimensional arrays.","cupyx.scipy.signal.convolve(in1\, in2\, mode='full'\, method='auto')","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.convolve.html#cupyx.scipy.signal.convolve","",""
"cupyx.scipy.signal.convolve2d","Convolve two 2-dimensional arrays.","cupyx.scipy.signal.convolve2d(in1\, in2\, mode='full'\, boundary='fill'\, fillvalue=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.convolve2d.html#cupyx.scipy.signal.convolve2d","",""
"cupyx.scipy.signal.correlate","Cross-correlate two N-dimensional arrays.","cupyx.scipy.signal.correlate(in1\, in2\, mode='full'\, method='auto')","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.correlate.html#cupyx.scipy.signal.correlate","",""
"cupyx.scipy.signal.correlate2d","Cross-correlate two 2-dimensional arrays.","cupyx.scipy.signal.correlate2d(in1\, in2\, mode='full'\, boundary='fill'\, fillvalue=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.correlate2d.html#cupyx.scipy.signal.correlate2d","",""
"cupyx.scipy.signal.fftconvolve","Convolve two N-dimensional arrays using FFT.","cupyx.scipy.signal.fftconvolve(in1\, in2\, mode='full'\, axes=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.fftconvolve.html#cupyx.scipy.signal.fftconvolve","",""
"cupyx.scipy.signal.medfilt","Perform a median filter on an N-dimensional array.","cupyx.scipy.signal.medfilt(volume\, kernel_size=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.medfilt.html#cupyx.scipy.signal.medfilt","",""
"cupyx.scipy.signal.medfilt2d","Median filter a 2-dimensional array.","cupyx.scipy.signal.medfilt2d(input\, kernel_size=3)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.medfilt2d.html#cupyx.scipy.signal.medfilt2d","",""
"cupyx.scipy.signal.oaconvolve","Convolve two N-dimensional arrays using the overlap-add method.","cupyx.scipy.signal.oaconvolve(in1\, in2\, mode='full'\, axes=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.oaconvolve.html#cupyx.scipy.signal.oaconvolve","",""
"cupyx.scipy.signal.order_filter","Perform an order filter on an N-D array.","cupyx.scipy.signal.order_filter(a\, domain\, rank)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.order_filter.html#cupyx.scipy.signal.order_filter","",""
"cupyx.scipy.signal.wiener","Perform a Wiener filter on an N-dimensional array.","cupyx.scipy.signal.wiener(im\, mysize=None\, noise=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.signal.wiener.html#cupyx.scipy.signal.wiener","",""
"cupyx.scipy.sparse.bmat","Builds a sparse matrix from sparse sub-blocks","cupyx.scipy.sparse.bmat(blocks\, format=None\, dtype=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.bmat.html#cupyx.scipy.sparse.bmat","",""
"cupyx.scipy.sparse.diags","Construct a sparse matrix from diagonals.","cupyx.scipy.sparse.diags(diagonals\, offsets=0\, shape=None\, format=None\, dtype=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.diags.html#cupyx.scipy.sparse.diags","",""
"cupyx.scipy.sparse.eye","Creates a sparse matrix with ones on diagonal.","cupyx.scipy.sparse.eye(m\, n=None\, k=0\, dtype='d'\, format=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.eye.html#cupyx.scipy.sparse.eye","",""
"cupyx.scipy.sparse.find","Returns the indices and values of the nonzero elements of a matrix","cupyx.scipy.sparse.find(A)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.find.html#cupyx.scipy.sparse.find","",""
"cupyx.scipy.sparse.hstack","Stacks sparse matrices horizontally (column wise)","cupyx.scipy.sparse.hstack(blocks\, format=None\, dtype=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.hstack.html#cupyx.scipy.sparse.hstack","",""
"cupyx.scipy.sparse.identity","Creates an identity matrix in sparse format.","cupyx.scipy.sparse.identity(n\, dtype='d'\, format=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.identity.html#cupyx.scipy.sparse.identity","",""
"cupyx.scipy.sparse.issparse","Checks if a given matrix is a sparse matrix.","cupyx.scipy.sparse.issparse(x)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.issparse.html#cupyx.scipy.sparse.issparse","",""
"cupyx.scipy.sparse.isspmatrix","Checks if a given matrix is a sparse matrix.","cupyx.scipy.sparse.isspmatrix(x)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.isspmatrix.html#cupyx.scipy.sparse.isspmatrix","",""
"cupyx.scipy.sparse.isspmatrix_coo","Checks if a given matrix is of COO format.","cupyx.scipy.sparse.isspmatrix_coo(x)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.isspmatrix_coo.html#cupyx.scipy.sparse.isspmatrix_coo","",""
"cupyx.scipy.sparse.isspmatrix_csc","Checks if a given matrix is of CSC format.","cupyx.scipy.sparse.isspmatrix_csc(x)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.isspmatrix_csc.html#cupyx.scipy.sparse.isspmatrix_csc","",""
"cupyx.scipy.sparse.isspmatrix_csr","Checks if a given matrix is of CSR format.","cupyx.scipy.sparse.isspmatrix_csr(x)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.isspmatrix_csr.html#cupyx.scipy.sparse.isspmatrix_csr","",""
"cupyx.scipy.sparse.isspmatrix_dia","Checks if a given matrix is of DIA format.","cupyx.scipy.sparse.isspmatrix_dia(x)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.isspmatrix_dia.html#cupyx.scipy.sparse.isspmatrix_dia","",""
"cupyx.scipy.sparse.kron","Kronecker product of sparse matrices A and B.","cupyx.scipy.sparse.kron(A\, B\, format=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.kron.html#cupyx.scipy.sparse.kron","",""
"cupyx.scipy.sparse.linalg.aslinearoperator","Return A as a LinearOperator.","cupyx.scipy.sparse.linalg.aslinearoperator(A)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.aslinearoperator.html#cupyx.scipy.sparse.linalg.aslinearoperator","",""
"cupyx.scipy.sparse.linalg.cg","Uses Conjugate Gradient iteration to solve Ax = b.","cupyx.scipy.sparse.linalg.cg(A\, b\, x0=None\, tol=1e-05\, maxiter=None\, M=None\, callback=None\, atol=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.cg.html#cupyx.scipy.sparse.linalg.cg","",""
"cupyx.scipy.sparse.linalg.eigsh","Finds k eigenvalues and eigenvectors of the real symmetric matrix.","cupyx.scipy.sparse.linalg.eigsh(a\, k=6\, *\, which='LM'\, ncv=None\, maxiter=None\, tol=0\, return_eigenvectors=True)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.eigsh.html#cupyx.scipy.sparse.linalg.eigsh","",""
"cupyx.scipy.sparse.linalg.factorized","Return a function for solving a sparse linear system\, with A pre-factorized.","cupyx.scipy.sparse.linalg.factorized(A)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.factorized.html#cupyx.scipy.sparse.linalg.factorized","",""
"cupyx.scipy.sparse.linalg.gmres","Uses Generalized Minimal RESidual iteration to solve Ax = b.","cupyx.scipy.sparse.linalg.gmres(A\, b\, x0=None\, tol=1e-05\, restart=None\, maxiter=None\, M=None\, callback=None\, atol=None\, callback_type=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.gmres.html#cupyx.scipy.sparse.linalg.gmres","",""
"cupyx.scipy.sparse.linalg.lobpcg","Locally Optimal Block Preconditioned Conjugate Gradient Method (LOBPCG)","cupyx.scipy.sparse.linalg.lobpcg(A\, X\, B=None\, M=None\, Y=None\, tol=None\, maxiter=None\, largest=True\, verbosityLevel=0\, retLambdaHistory=False\, retResidualNormsHistory=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.lobpcg.html#cupyx.scipy.sparse.linalg.lobpcg","",""
"cupyx.scipy.sparse.linalg.lsqr","Solves linear system with QR decomposition.","cupyx.scipy.sparse.linalg.lsqr(A\, b)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.lsqr.html#cupyx.scipy.sparse.linalg.lsqr","",""
"cupyx.scipy.sparse.linalg.norm","Norm of a cupy.scipy.spmatrix","cupyx.scipy.sparse.linalg.norm(x\, ord=None\, axis=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.norm.html#cupyx.scipy.sparse.linalg.norm","",""
"cupyx.scipy.sparse.linalg.spilu","Computes the incomplete LU decomposition of a sparse square matrix.","cupyx.scipy.sparse.linalg.spilu(A\, drop_tol=None\, fill_factor=None\, drop_rule=None\, permc_spec=None\, diag_pivot_thresh=None\, relax=None\, panel_size=None\, options={})","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.spilu.html#cupyx.scipy.sparse.linalg.spilu","",""
"cupyx.scipy.sparse.linalg.splu","Computes the LU decomposition of a sparse square matrix.","cupyx.scipy.sparse.linalg.splu(A\, permc_spec=None\, diag_pivot_thresh=None\, relax=None\, panel_size=None\, options={})","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.splu.html#cupyx.scipy.sparse.linalg.splu","",""
"cupyx.scipy.sparse.linalg.spsolve","Solves a sparse linear system A x = b","cupyx.scipy.sparse.linalg.spsolve(A\, b)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.spsolve.html#cupyx.scipy.sparse.linalg.spsolve","",""
"cupyx.scipy.sparse.linalg.spsolve_triangular","Solves a sparse triangular system A x = b.","cupyx.scipy.sparse.linalg.spsolve_triangular(A\, b\, lower=True\, overwrite_A=False\, overwrite_b=False\, unit_diagonal=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.spsolve_triangular.html#cupyx.scipy.sparse.linalg.spsolve_triangular","",""
"cupyx.scipy.sparse.linalg.svds","Finds the largest k singular values/vectors for a sparse matrix.","cupyx.scipy.sparse.linalg.svds(a\, k=6\, *\, ncv=None\, tol=0\, which='LM'\, maxiter=None\, return_singular_vectors=True)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.linalg.svds.html#cupyx.scipy.sparse.linalg.svds","",""
"cupyx.scipy.sparse.rand","Generates a random sparse matrix.","cupyx.scipy.sparse.rand(m\, n\, density=0.01\, format='coo'\, dtype=None\, random_state=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.rand.html#cupyx.scipy.sparse.rand","",""
"cupyx.scipy.sparse.random","Generates a random sparse matrix.","cupyx.scipy.sparse.random(m\, n\, density=0.01\, format='coo'\, dtype=None\, random_state=None\, data_rvs=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.random.html#cupyx.scipy.sparse.random","",""
"cupyx.scipy.sparse.spdiags","Creates a sparse matrix from diagonals.","cupyx.scipy.sparse.spdiags(data\, diags\, m\, n\, format=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.spdiags.html#cupyx.scipy.sparse.spdiags","",""
"cupyx.scipy.sparse.tril","Returns the lower triangular portion of a matrix in sparse format","cupyx.scipy.sparse.tril(A\, k=0\, format=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.tril.html#cupyx.scipy.sparse.tril","",""
"cupyx.scipy.sparse.triu","Returns the upper triangular portion of a matrix in sparse format","cupyx.scipy.sparse.triu(A\, k=0\, format=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.triu.html#cupyx.scipy.sparse.triu","",""
"cupyx.scipy.sparse.vstack","Stacks sparse matrices vertically (row wise)","cupyx.scipy.sparse.vstack(blocks\, format=None\, dtype=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.sparse.vstack.html#cupyx.scipy.sparse.vstack","",""
"cupyx.scipy.special.digamma = <ufunc 'cupyx_scipy_digamma'>","The digamma function.","cupyx.scipy.special.digamma = <ufunc 'cupyx_scipy_digamma'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.digamma.html#cupyx.scipy.special.digamma","",""
"cupyx.scipy.special.entr = <ufunc 'cupyx_scipy_entr'>","Elementwise function for computing entropy.","cupyx.scipy.special.entr = <ufunc 'cupyx_scipy_entr'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.entr.html#cupyx.scipy.special.entr","",""
"cupyx.scipy.special.erf = <ufunc 'cupyx_scipy_erf'>","Error function.","cupyx.scipy.special.erf = <ufunc 'cupyx_scipy_erf'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.erf.html#cupyx.scipy.special.erf","",""
"cupyx.scipy.special.erfc = <ufunc 'cupyx_scipy_erfc'>","Complementary error function.","cupyx.scipy.special.erfc = <ufunc 'cupyx_scipy_erfc'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.erfc.html#cupyx.scipy.special.erfc","",""
"cupyx.scipy.special.erfcinv = <ufunc 'cupyx_scipy_erfcinv'>","Inverse function of complementary error function.","cupyx.scipy.special.erfcinv = <ufunc 'cupyx_scipy_erfcinv'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.erfcinv.html#cupyx.scipy.special.erfcinv","",""
"cupyx.scipy.special.erfcx = <ufunc 'cupyx_scipy_erfcx'>","Scaled complementary error function.","cupyx.scipy.special.erfcx = <ufunc 'cupyx_scipy_erfcx'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.erfcx.html#cupyx.scipy.special.erfcx","",""
"cupyx.scipy.special.erfinv = <ufunc 'cupyx_scipy_erfinv'>","Inverse function of error function.","cupyx.scipy.special.erfinv = <ufunc 'cupyx_scipy_erfinv'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.erfinv.html#cupyx.scipy.special.erfinv","",""
"cupyx.scipy.special.gamma = <ufunc 'cupyx_scipy_gamma'>","Gamma function.","cupyx.scipy.special.gamma = <ufunc 'cupyx_scipy_gamma'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.gamma.html#cupyx.scipy.special.gamma","",""
"cupyx.scipy.special.gammaln = <ufunc 'cupyx_scipy_gammaln'>","Logarithm of the absolute value of the Gamma function.","cupyx.scipy.special.gammaln = <ufunc 'cupyx_scipy_gammaln'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.gammaln.html#cupyx.scipy.special.gammaln","",""
"cupyx.scipy.special.huber = <ufunc 'cupyx_scipy_huber'>","Elementwise function for computing the Huber loss.","cupyx.scipy.special.huber = <ufunc 'cupyx_scipy_huber'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.huber.html#cupyx.scipy.special.huber","",""
"cupyx.scipy.special.i0 = <ufunc 'cupyx_scipy_i0'>","Modified Bessel function of order 0.","cupyx.scipy.special.i0 = <ufunc 'cupyx_scipy_i0'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.i0.html#cupyx.scipy.special.i0","",""
"cupyx.scipy.special.i1 = <ufunc 'cupyx_scipy_i1'>","Modified Bessel function of order 1.","cupyx.scipy.special.i1 = <ufunc 'cupyx_scipy_i1'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.i1.html#cupyx.scipy.special.i1","",""
"cupyx.scipy.special.j0 = <ufunc 'cupyx_scipy_j0'>","Bessel function of the first kind of order 0.","cupyx.scipy.special.j0 = <ufunc 'cupyx_scipy_j0'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.j0.html#cupyx.scipy.special.j0","",""
"cupyx.scipy.special.j1 = <ufunc 'cupyx_scipy_j1'>","Bessel function of the first kind of order 1.","cupyx.scipy.special.j1 = <ufunc 'cupyx_scipy_j1'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.j1.html#cupyx.scipy.special.j1","",""
"cupyx.scipy.special.kl_div = <ufunc 'cupyx_scipy_kl_div'>","Elementwise function for computing Kullback-Leibler divergence.","cupyx.scipy.special.kl_div = <ufunc 'cupyx_scipy_kl_div'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.kl_div.html#cupyx.scipy.special.kl_div","",""
"cupyx.scipy.special.ndtr = <ufunc 'cupyx_scipy_ndtr'>","Cumulative distribution function of normal distribution.","cupyx.scipy.special.ndtr = <ufunc 'cupyx_scipy_ndtr'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.ndtr.html#cupyx.scipy.special.ndtr","",""
"cupyx.scipy.special.polygamma","Polygamma function n.","cupyx.scipy.special.polygamma(n\, x)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.special.polygamma.html#cupyx.scipy.special.polygamma","",""
